Column1,Firmware_CRC32,Battery_Volt_Test,Running_Curr_Test,Modem_FW_Test,Modem_IMEI_Test,SIM_ICCID_Test,Crystal_Test_ppm,Crystal_Test_kHz,Standby_Curr_Test,Sleep_Curr_Test,Fail,Final_Result,DATE_TIME,TESTER_ID,TEAM_SN,Operator,Test_Start_Time,Test_Finish_Time,Test_Total_Time,Check_Accelerometer,NFC_ID_Test,Measure_Pressure_Sensor,Check_Version_Hardware,3V7_LTE_Volt_Test,Check_SW1_Test,Check_SW2_Test,Processor_Functional,Measure_Light_Sensor_Dark,Measure_Light_Sensor_Light,Measure_Temp_Sensor,Measure_Humidity_Sensor,Check_Memory_EEPROM,Led1_Red_On,Led1_Green_On,Led1_Blue_On,Led2_Red_On,Led2_Green_On,Led2_Blue_On,Check_Version_Application,
KM6TZ00SG0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 20:24:42,SST Denali#3,5221101000040,,2022.11.05 20:18:16,2022.11.05 20:24:42,'00:06:26,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ011D0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 20:34:47,SST Denali#3,5221101000012,,2022.11.05 20:25:07,2022.11.05 20:34:47,'00:09:40,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ011A0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 20:41:53,SST Denali#3,5221101000440,,2022.11.05 20:35:47,2022.11.05 20:41:53,'00:06:06,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00S80,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 20:42:37,SST Denali#3,5221101000438,,2022.11.05 20:35:46,2022.11.05 20:42:37,'00:06:51,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ01150,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 20:43:07,SST Denali#3,5221101000439,,2022.11.05 20:35:47,2022.11.05 20:43:07,'00:07:20,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00SC0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 20:43:15,SST Denali#3,5221101000437,,2022.11.05 20:35:47,2022.11.05 20:43:15,'00:07:28,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ011C0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 20:51:54,SST Denali#3,5221101000319,,2022.11.05 20:43:27,2022.11.05 20:51:54,'00:08:27,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ01140,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 20:58:10,SST Denali#3,5221101000475,,2022.11.05 20:52:12,2022.11.05 20:58:10,'00:05:58,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00RX0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 21:05:23,SST Denali#3,5221101000426,,2022.11.05 20:58:42,2022.11.05 21:05:23,'00:06:41,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00RS0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 21:05:34,SST Denali#3,5221101000427,,2022.11.05 20:58:42,2022.11.05 21:05:34,'00:06:52,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
